ID,Seller,Category,Locations,Price,Currency,Rooms,Area,Floor
2917096,Owner,Kohna tikili,"['Binaqadi r.', '7-ci mikrorayon q.']",48500,AZN,1,30.0,1
2895007,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '5-ci mikrorayon q.']",83230,AZN,1,57.4,2
2891091,Agentlik,Yeni tikili,['Nasimi r.'],950240,AZN,4,237.6,5
2913943,Agentlik,Yeni tikili,['Nasimi r.'],1105000,AZN,4,200.0,10
2913345,Agentlik,Yeni tikili,"['Xatai r.', 'Ahmadli q.']",78000,AZN,1,53.0,1
2917092,Owner,Kohna tikili,"['Azadliq Prospekti m.', 'Binaqadi r.', '8-ci mikrorayon q.']",135000,AZN,3,80.0,2
2917090,Agentlik,Kohna tikili,"['Xatai r.', 'NZS q.']",75000,AZN,4,80.0,2
2917089,Agentlik,Kohna tikili,"['Nasimi r.', '1-ci mikrorayon q.']",77000,AZN,2,55.0,5
2917087,Agentlik,Kohna tikili,"['Nariman Narimanov m.', 'Narimanov r.']",130000,AZN,3,90.0,3
2917086,Owner,Yeni tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",185000,AZN,3,120.0,13
2917084,Owner,Kohna tikili,"['Neftchilar m.', 'Nizami r.', '8-ci kilometr q.']",52500,AZN,1,30.0,1
2917082,Owner,Kohna tikili,"['20 Yanvar m.', 'Nasimi r.', '1-ci mikrorayon q.']",77000,AZN,2,60.0,5
2838483,Agentlik,Yeni tikili,['Nasimi r.'],175000,AZN,2,95.0,5
29170,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",280000,AZN,4,150.0,14
2917077,Owner,Kohna tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.', 'Yasamal q.']",97000,AZN,2,45.0,5
2917076,Agentlik,Kohna tikili,['Narimanov r.'],115000,AZN,3,70.0,5
2808052,Agentlik,Yeni tikili,['Narimanov r.'],1500000,AZN,10,580.0,11
2884908,Owner,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",175500,AZN,3,90.0,16
2917072,Owner,Kohna tikili,"['Sahil m.', 'Sabail r.']",380000,AZN,3,120.0,3
2904621,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",194900,AZN,3,100.0,3
2913866,Agentlik,Yeni tikili,"['8 Noyabr m.', 'Nasimi r.']",227000,AZN,3,120.0,7
2904480,Agentlik,Kohna tikili,"['Qara Qarayev m.', 'Nizami r.']",110000,AZN,3,75.0,6
2909722,Agentlik,Yeni tikili,"['Ganclik m.', 'Narimanov r.']",250000,AZN,3,95.0,4
2864623,Agentlik,Yeni tikili,"['Nizami m.', 'Nasimi r.', 'Kubinka q.']",185000,AZN,3,107.0,15
2887362,Owner,Yeni tikili,['Yasamal r.'],220000,AZN,3,93.0,15
2869875,Agentlik,Yeni tikili,['Nasimi r.'],299000,AZN,5,250.0,8
2906105,Owner,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",279000,AZN,3,138.0,8
2917069,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",205000,AZN,4,125.0,7
2917066,Agentlik,Kohna tikili,"['Nasimi m.', 'Binaqadi r.', '6-ci mikrorayon q.']",92000,AZN,2,55.0,2
2796251,Owner,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",263350,AZN,3,114.5,13
2862463,Owner,Yeni tikili,"['Binaqadi r.', 'Xutor q.']",115000,AZN,2,95.0,11
2916044,Owner,Kohna tikili,"['8 Noyabr m.', 'Yasamal r.', 'Yasamal q.']",130000,AZN,4,85.0,5
2727575,Agentlik,Yeni tikili,"['Binaqadi r.', '7-ci mikrorayon q.']",93000,AZN,2,74.4,11
2917064,Owner,Yeni tikili,['Narimanov r.'],265000,AZN,4,153.0,10
2917061,Owner,Yeni tikili,"['Azadliq Prospekti m.', 'Binaqadi r.', '8-ci mikrorayon q.']",250000,AZN,3,133.0,8
2712673,Agentlik,Yeni tikili,"['Ahmadli m.', 'Hazi Aslanov m.', 'Xatai r.']",156000,AZN,4,110.0,6
2917059,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",155000,AZN,2,74.0,9
2804956,Agentlik,Kohna tikili,['Binaqadi r.'],135000,AZN,5,120.0,9
2910715,Agentlik,Yeni tikili,['Narimanov r.'],212000,AZN,3,125.0,4
2868470,Agentlik,Yeni tikili,['Nasimi r.'],460000,AZN,3,160.0,8
2873212,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",385000,AZN,3,135.0,12
2814548,Agentlik,Yeni tikili,"['Ganclik m.', 'Narimanov r.']",205000,AZN,4,140.0,7
2917055,Owner,Yeni tikili,['Narimanov r.'],215000,AZN,3,153.0,4
2917057,Owner,Kohna tikili,"['Suraxani r.', 'Hovsan q.']",62000,AZN,2,48.0,4
2917054,Owner,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",175000,AZN,3,85.0,5
2917053,Owner,Kohna tikili,"['Ahmadli m.', 'Xatai r.', 'Ahmadli q.']",78000,AZN,2,60.0,9
2917049,Owner,Yeni tikili,"['Ahmadli m.', 'Xatai r.', 'Ahmadli q.']",125500,AZN,2,69.0,3
2868114,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.', 'Ag shahar q.']",395000,AZN,4,160.0,3
2889289,Owner,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",126000,AZN,2,65.0,5
2852943,Owner,Yeni tikili,"['28 May m.', 'Nasimi r.']",375000,AZN,4,169.0,4
2852935,Owner,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",620000,AZN,4,221.0,12
2896497,Owner,Kohna tikili,"['Memar Acami m.', 'Nasimi r.', '5-ci mikrorayon q.']",95000,AZN,2,50.0,2
2917042,Agentlik,Kohna tikili,"['Nasimi m.', 'Binaqadi r.']",115000,AZN,3,76.0,7
2917041,Agentlik,Yeni tikili,"['Ganclik m.', 'Narimanov r.']",255000,AZN,3,127.0,7
2917040,Agentlik,Kohna tikili,"['Neftchilar m.', 'Nizami r.', '8-ci kilometr q.']",165000,AZN,5,110.0,3
2917039,Agentlik,Yeni tikili,"['Absheron r.', 'Masazir q.']",119500,AZN,3,95.0,13
2895570,Owner,Kohna tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",155000,AZN,3,80.0,5
2910799,Owner,Kohna tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",82000,AZN,3,90.0,9
2684550,Agentlik,Yeni tikili,['Nasimi r.'],561000,AZN,5,255.0,3
2886642,Owner,Yeni tikili,"['28 May m.', 'Nasimi r.']",345000,AZN,4,230.0,10
2915783,Owner,Kohna tikili,['Sabail r.'],380000,AZN,4,125.0,5
2895570,Owner,Kohna tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",155000,AZN,3,80.0,5
2917036,Agentlik,Yeni tikili,"['Nizami m.', 'Nasimi r.']",1050000,AZN,4,238.0,7
2917035,Owner,Yeni tikili,"['Xatai r.', 'Ahmadli q.']",170000,AZN,4,150.0,7
2917034,Agentlik,Kohna tikili,['Xatai r.'],85000,AZN,2,60.0,9
2869013,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.', 'Ag shahar q.']",270000,AZN,3,132.0,7
2903667,Agentlik,Yeni tikili,"['Xatai r.', 'Ahmadli q.']",135000,AZN,3,96.0,6
2915749,Agentlik,Yeni tikili,"['Yasamal r.', 'Yasamal q.']",210000,AZN,3,138.0,18
2917030,Agentlik,Kohna tikili,"['20 Yanvar m.', 'Memar Acami m.', 'Nasimi r.', '1-ci mikrorayon q.']",77000,AZN,2,55.0,5
2917027,Agentlik,Yeni tikili,['Sabail r.'],1225000,AZN,4,240.0,9
2917028,Agentlik,Yeni tikili,"['Sabail r.', 'Badamdar q.']",245000,AZN,4,180.0,2
2905606,Agentlik,Kohna tikili,"['20 Yanvar m.', 'Memar Acami m.', '8 Noyabr m.', 'Nasimi r.', '3-cu mikrorayon q.']",77000,AZN,3,55.0,5
2917024,Agentlik,Kohna tikili,"['Binaqadi r.', '8-ci mikrorayon q.']",115000,AZN,3,80.0,7
2888529,Owner,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",210000,AZN,3,138.0,18
2863888,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",425000,AZN,4,213.0,11
2910543,Agentlik,Kohna tikili,['Nizami r.'],54500,AZN,2,35.0,5
2866782,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.', 'Yasamal q.']",400000,AZN,4,150.0,14
2917015,Agentlik,Kohna tikili,"['Neftchilar m.', 'Nizami r.', '8-ci kilometr q.']",115000,AZN,3,80.0,2
2840486,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",210630,AZN,2,100.3,7
2840514,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",286810,AZN,3,124.7,7
2840528,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",379500,AZN,4,165.0,7
2840474,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",194810,AZN,2,84.7,7
2840496,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",265420,AZN,3,115.4,8
2840416,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",112010,AZN,1,48.7,10
2840458,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",164450,AZN,2,71.5,8
2850873,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",215000,AZN,4,183.0,14
2915395,Owner,Kohna tikili,"['Memar Acami m.', 'Nasimi r.', '3-cu mikrorayon q.']",95000,AZN,4,90.0,1
2760693,Agentlik,Yeni tikili,"['Binaqadi r.', 'Bilacari q.']",89089,AZN,2,68.5,8
2916639,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.']",112000,AZN,3,85.0,12
2840434,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",118450,AZN,1,51.5,7
2840446,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",142370,AZN,2,61.9,7
2917018,Owner,Yeni tikili,"['Absheron r.', 'Mehdiabad q.']",180000,AZN,3,120.8,4
2899152,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",415000,AZN,4,178.0,10
2917016,Owner,Yeni tikili,['Yasamal r.'],230000,AZN,2,100.0,23
2917013,Agentlik,Kohna tikili,['Narimanov r.'],155000,AZN,3,100.0,6
2916449,Agentlik,Kohna tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",77900,AZN,2,55.0,5
2917012,Agentlik,Kohna tikili,"['Hazi Aslanov m.', 'Xatai r.']",85000,AZN,2,60.0,9
2917007,Agentlik,Kohna tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",157000,AZN,4,95.0,3
2912851,Owner,Yeni tikili,"['Yasamal r.', 'Yasamal q.']",225000,AZN,2,99.0,25
2893356,Agentlik,Yeni tikili,['Nasimi r.'],275000,AZN,3,130.0,10
2917003,Agentlik,Yeni tikili,['Narimanov r.'],250000,AZN,3,174.0,5
2856335,Agentlik,Kohna tikili,['Narimanov r.'],68000,AZN,1,30.0,4
2882620,Agentlik,Yeni tikili,['Nasimi r.'],325000,AZN,4,150.0,10
2912172,Agentlik,Kohna tikili,"['Nariman Narimanov m.', 'Narimanov r.']",120000,AZN,3,70.0,1
2826823,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.']",290000,AZN,3,155.0,16
2912092,Agentlik,Yeni tikili,"['8 Noyabr m.', 'Nasimi r.']",132000,AZN,2,69.0,7
2902555,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",138000,AZN,3,132.0,6
2916996,Agentlik,Yeni tikili,"['Ahmadli m.', 'Xatai r.']",107000,AZN,2,64.0,6
2891838,Agentlik,Yeni tikili,['Narimanov r.'],184000,AZN,3,95.0,15
2916997,Agentlik,Kohna tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",156000,AZN,4,97.0,4
2820241,Agentlik,Yeni tikili,['Yasamal r.'],395000,AZN,4,201.0,14
2854688,Owner,Yeni tikili,['Yasamal r.'],175000,AZN,2,65.0,24
2916991,Agentlik,Yeni tikili,['Yasamal r.'],140000,AZN,2,95.0,6
2832543,Agentlik,Yeni tikili,"['8 Noyabr m.', 'Nasimi r.']",170000,AZN,3,137.0,10
2077223,Owner,Yeni tikili,"['28 May m.', 'Nasimi r.']",395000,AZN,3,135.9,10
2727575,Agentlik,Yeni tikili,"['Binaqadi r.', '7-ci mikrorayon q.']",93000,AZN,2,74.4,11
2910294,Owner,Yeni tikili,"['Suraxani r.', 'Massiv D q.']",58000,AZN,2,101.0,12
2854688,Owner,Yeni tikili,['Yasamal r.'],175000,AZN,2,65.0,24
2916991,Agentlik,Yeni tikili,['Yasamal r.'],140000,AZN,2,95.0,6
2896549,Owner,Yeni tikili,"['Nizami r.', '8-ci kilometr q.']",162000,AZN,3,90.0,14
2916984,Owner,Kohna tikili,"['Ichari Shahar m.', 'Sabail r.']",175000,AZN,2,70.0,4
2821136,Agentlik,Yeni tikili,"['Ahmadli m.', 'Xatai r.']",210000,AZN,4,134.0,9
2916979,Agentlik,Kohna tikili,"['Neftchilar m.', 'Nizami r.']",111700,AZN,3,72.0,2
2916973,Owner,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.']",134900,AZN,2,72.0,2
2916971,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",74000,AZN,2,60.0,2
2916969,Agentlik,Kohna tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",155000,AZN,4,98.0,5
2916978,Owner,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",260000,AZN,4,163.0,2
2911943,Owner,Yeni tikili,"['Memar Acami m.', 'Nasimi r.']",133000,AZN,2,68.0,14
2870806,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",234900,AZN,3,130.0,15
2759052,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.']",150000,AZN,3,76.0,2
2799307,Agentlik,Yeni tikili,['Xatai r.'],147000,AZN,3,125.0,12
2916966,Agentlik,Yeni tikili,['Nasimi r.'],198000,AZN,3,126.0,16
2849953,Owner,Yeni tikili,['Nasimi r.'],875000,AZN,4,220.0,7
2916960,Owner,Yeni tikili,['Nasimi r.'],150000,AZN,2,58.2,6
2916953,Owner,Yeni tikili,"['Absheron r.', 'Masazir q.']",46500,AZN,2,42.0,6
2831878,Owner,Yeni tikili,"['Nasimi r.', 'Kubinka q.']",425000,AZN,3,145.0,8
2716115,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",205000,AZN,5,119.0,8
2916949,Agentlik,Kohna tikili,"['Yasamal r.', 'Yeni Yasamal q.']",64000,AZN,2,34.0,1
2851589,Agentlik,Yeni tikili,['Narimanov r.'],119000,AZN,2,59.0,10
2915706,Owner,Yeni tikili,"['Suraxani r.', 'Qarachuxur q.']",92300,AZN,2,71.0,3
2885662,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",380000,AZN,3,120.0,9
2818189,Agentlik,Yeni tikili,['Narimanov r.'],203200,AZN,3,127.0,3
2896016,Owner,Yeni tikili,"['Sabunchu r.', 'Nardaran q.']",1685754,AZN,5,407.7,8
2533624,Agentlik,Yeni tikili,"['Binaqadi r.', '7-ci mikrorayon q.']",104520,AZN,2,80.4,9
2899940,Owner,Yeni tikili,"['Yasamal r.', 'Yasamal q.']",221900,AZN,2,126.8,6
2915706,Owner,Yeni tikili,"['Suraxani r.', 'Qarachuxur q.']",92300,AZN,2,71.0,3
2885662,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",380000,AZN,3,120.0,9
1923517,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",310000,AZN,3,121.0,6
2879610,Agentlik,Yeni tikili,"['Binaqadi r.', '8-ci mikrorayon q.']",92000,AZN,2,77.0,17
2884397,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",279000,AZN,3,138.0,8
2801422,Agentlik,Yeni tikili,['Yasamal r.'],308000,AZN,3,146.0,15
2809845,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",185000,AZN,3,132.0,14
2916948,Agentlik,Kohna tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",130000,AZN,5,150.0,9
2910585,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",217000,AZN,3,105.0,15
2877098,Owner,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",210000,AZN,2,78.0,15
2862377,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",180000,AZN,3,108.0,12
2619449,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",380000,AZN,4,160.0,14
2916945,Agentlik,Yeni tikili,"['Sabunchu r.', 'Bakixanov q.']",92000,AZN,2,52.0,6
2916941,Agentlik,Yeni tikili,['Binaqadi r.'],130000,AZN,3,116.0,15
2916939,Owner,Kohna tikili,"['Binaqadi r.', '8-ci mikrorayon q.']",180000,AZN,4,130.0,1
2886575,Agentlik,Kohna tikili,"['Neftchilar m.', 'Nizami r.']",113000,AZN,3,70.0,2
2916940,Agentlik,Kohna tikili,"['Nasimi m.', 'Binaqadi r.', '9-cu mikrorayon q.']",144000,AZN,4,100.0,4
2904777,Owner,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",192500,AZN,4,153.0,6
2916937,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.']",490000,AZN,4,170.0,5
2916935,Agentlik,Yeni tikili,['Yasamal r.'],105000,AZN,2,70.0,11
2916933,Agentlik,Kohna tikili,"['Xalqlar Dostlugu m.', 'Nizami r.']",130000,AZN,3,100.0,9
2916931,Agentlik,Kohna tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",110000,AZN,2,63.0,5
2916938,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",125000,AZN,2,78.5,4
2904799,Owner,Yeni tikili,"['8 Noyabr m.', 'Nasimi r.']",319000,AZN,5,295.0,5
2881266,Owner,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.']",112000,AZN,2,50.0,20
2912267,Agentlik,Yeni tikili,['Nasimi r.'],950240,AZN,4,237.6,6
2891275,Owner,Yeni tikili,"['Xatai r.', 'Hazi Aslanov q.']",199000,AZN,4,152.0,4
2898808,Owner,Yeni tikili,"['Ahmadli m.', 'Xatai r.', 'Ahmadli q.']",228000,AZN,3,135.0,9
2916938,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",125000,AZN,2,78.5,4
2904799,Owner,Yeni tikili,"['8 Noyabr m.', 'Nasimi r.']",319000,AZN,5,295.0,5
2912867,Owner,Yeni tikili,"['Binaqadi r.', '7-ci mikrorayon q.']",112000,AZN,2,67.0,10
2916934,Owner,Kohna tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",200000,AZN,5,120.0,7
2912934,Owner,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",265000,AZN,3,145.0,7
2898577,Agentlik,Kohna tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",84000,AZN,3,45.0,1
2886806,Agentlik,Kohna tikili,"['Neftchilar m.', 'Nizami r.']",111999,AZN,3,70.0,2
2910686,Agentlik,Yeni tikili,"['Azadliq Prospekti m.', 'Binaqadi r.', '8-ci mikrorayon q.']",250000,AZN,4,180.0,13
2836674,Owner,Yeni tikili,"['Yasamal r.', 'Yasamal q.']",192000,AZN,4,160.0,5
2879715,Agentlik,Yeni tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",128000,AZN,2,98.0,2
2916920,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",145000,AZN,3,130.0,12
2916916,Agentlik,Kohna tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",73000,AZN,2,57.0,5
2895783,Agentlik,Yeni tikili,['Yasamal r.'],87000,AZN,2,66.0,8
2910781,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",143000,AZN,3,93.0,14
2805408,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",170000,AZN,2,72.0,14
2916913,Agentlik,Kohna tikili,"['Ahmadli m.', 'Xatai r.']",75500,AZN,2,55.0,1
2754119,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",295000,AZN,3,140.0,7
2916907,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Memar Acami m.', 'Nasimi r.']",230000,AZN,3,125.0,13
2916905,Owner,Yeni tikili,"['Xalqlar Dostlugu m.', 'Nizami r.']",118000,AZN,3,132.0,5
2670649,Agentlik,Yeni tikili,['Nasimi r.'],245000,AZN,2,98.0,7
2916903,Agentlik,Kohna tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",95000,AZN,2,65.0,1
2916901,Agentlik,Kohna tikili,"['Nasimi r.', '4-cu mikrorayon q.']",110000,AZN,2,60.0,5
2805611,Agentlik,Yeni tikili,['Nasimi r.'],490000,AZN,4,192.0,14
2914455,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.']",172900,AZN,3,120.0,17
2866424,Agentlik,Yeni tikili,['Nasimi r.'],1062520,AZN,5,265.6,4
2127952,Owner,Yeni tikili,['Nasimi r.'],434000,AZN,3,155.0,16
2912894,Agentlik,Yeni tikili,"['Binaqadi r.', '8-ci mikrorayon q.']",169000,AZN,3,122.0,19
2912633,Owner,Yeni tikili,"['Absheron r.', 'Masazir q.']",110000,AZN,3,120.0,1
2916903,Agentlik,Kohna tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",95000,AZN,2,65.0,1
2916901,Agentlik,Kohna tikili,"['Nasimi r.', '4-cu mikrorayon q.']",110000,AZN,2,60.0,5
2805611,Agentlik,Yeni tikili,['Nasimi r.'],490000,AZN,4,192.0,14
2914455,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.']",172900,AZN,3,120.0,17
2865604,Owner,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '5-ci mikrorayon q.']",149000,AZN,2,78.0,3
2916914,Agentlik,Kohna tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.', 'Yasamal q.']",52000,AZN,2,30.0,5
2916912,Agentlik,Kohna tikili,"['Ichari Shahar m.', 'Sabail r.']",210000,AZN,3,100.0,3
2788449,Owner,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",109000,AZN,3,57.0,15
2916910,Owner,Yeni tikili,"['Absheron r.', 'Masazir q.']",77700,AZN,2,68.0,5
2916908,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",426000,AZN,4,213.0,12
2894708,Owner,Yeni tikili,"['Xatai r.', 'Hazi Aslanov q.']",120000,AZN,2,78.1,13
2903328,Agentlik,Yeni tikili,"['Xatai r.', 'Ahmadli q.']",135000,AZN,3,96.0,6
2916900,Agentlik,Kohna tikili,['Nasimi r.'],92000,AZN,2,44.0,5
2384523,Owner,Yeni tikili,['Nasimi r.'],178000,AZN,3,122.0,7
2916893,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",95000,AZN,2,66.4,6
2916896,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",88000,AZN,2,55.0,11
2841603,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",120000,AZN,3,90.0,2
2907658,Agentlik,Yeni tikili,['Sabunchu r.'],91000,AZN,3,87.0,4
2887400,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",155000,AZN,2,81.0,5
2847955,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",153000,AZN,2,70.0,10
2916894,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",165000,AZN,3,72.0,15
2749724,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.']",195000,AZN,3,132.0,8
2916155,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",169000,AZN,2,90.0,8
2540620,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",245000,AZN,3,112.0,4
2714914,Owner,Yeni tikili,['Nasimi r.'],270000,AZN,3,116.0,4
2917161,Owner,Yeni tikili,"['Sabail r.', 'Bayil q.']",99000,AZN,2,50.0,15
2889567,Owner,Yeni tikili,"['Absheron r.', 'Masazir q.']",32500,AZN,2,43.4,4
2838202,Agentlik,Yeni tikili,"['Binaqadi r.', '7-ci mikrorayon q.']",135375,AZN,3,108.3,15
2540620,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",245000,AZN,3,112.0,4
2916892,Agentlik,Kohna tikili,['Yasamal r.'],77000,AZN,1,36.0,3
2916883,Owner,Yeni tikili,['Nasimi r.'],160000,AZN,3,100.0,11
2916881,Agentlik,Yeni tikili,"['Sabail r.', 'Badamdar q.']",194000,AZN,3,147.0,16
2821426,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",1100000,AZN,4,265.0,13
2706575,Agentlik,Yeni tikili,['Nasimi r.'],299000,AZN,3,145.0,23
2803602,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '5-ci mikrorayon q.']",84680,AZN,1,58.4,16
2744901,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",136300,AZN,2,94.0,14
2744884,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",174000,AZN,3,120.0,4
2895007,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '5-ci mikrorayon q.']",83230,AZN,1,57.4,2
2902456,Agentlik,Yeni tikili,['Nasimi r.'],155000,AZN,2,68.0,11
2816009,Agentlik,Yeni tikili,['Nasimi r.'],215000,AZN,4,170.0,8
2897107,Agentlik,Yeni tikili,['Nasimi r.'],490000,AZN,4,193.0,14
2777120,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",146000,AZN,3,120.0,2
2916879,Agentlik,Kohna tikili,"['Yasamal r.', 'Yeni Yasamal q.']",64000,AZN,2,48.0,1
2916875,Agentlik,Yeni tikili,['Nizami r.'],140000,AZN,3,106.0,10
2889058,Agentlik,Yeni tikili,['Narimanov r.'],368424,AZN,3,153.5,5
2679041,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",208000,AZN,3,138.0,18
2916872,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",137000,AZN,3,100.0,8
2714914,Owner,Yeni tikili,['Nasimi r.'],270000,AZN,3,116.0,4
2707701,Owner,Yeni tikili,['Narimanov r.'],481000,AZN,4,200.0,16
2916865,Owner,Yeni tikili,"['Xatai r.', 'Hazi Aslanov q.']",115000,AZN,2,82.0,11
2916863,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",165000,AZN,3,118.0,3
2869113,Owner,Yeni tikili,['Sabail r.'],280000,AZN,3,140.0,17
2729648,Owner,Yeni tikili,['Nasimi r.'],450000,AZN,3,178.0,6
